action_type,activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
,,3110393,[],CHEMBL1068137,Inhibition of human FAAH expressed in human H4 cells,B,,,BAO_0000190,BAO_0000219,cell-based format,CCCCOc1ccc(CNC(=O)ON=C(C)C)cc1,,,CHEMBL1159055,Bioorg Med Chem Lett,2010.0,"{'bei': '22.43', 'le': '0.43', 'lle': '2.75', 'sei': '10.42'}",CHEMBL597131,,CHEMBL597131,6.24,0,http://www.openphacts.org/units/Nanomolar,883108,=,1,1,=,,IC50,nM,,570.0,CHEMBL2243,Homo sapiens,Anandamide amidohydrolase,9606,,,IC50,uM,UO_0000065,,0.57
,,3110394,[],CHEMBL1068137,Inhibition of human FAAH expressed in human H4 cells,B,,,BAO_0000190,BAO_0000219,cell-based format,Cc1nc(-c2ccccc2)c(-c2ccccc2)n1CCCCCCNC(=O)Oc1ccccc1F,,,CHEMBL1159055,Bioorg Med Chem Lett,2010.0,"{'bei': '18.60', 'le': '0.34', 'lle': '1.76', 'sei': '15.62'}",CHEMBL232782,,CHEMBL232782,8.77,0,http://www.openphacts.org/units/Nanomolar,883109,=,1,1,=,,IC50,nM,,1.7,CHEMBL2243,Homo sapiens,Anandamide amidohydrolase,9606,,,IC50,nM,UO_0000065,,1.7
,,3110395,[],CHEMBL1068137,Inhibition of human FAAH expressed in human H4 cells,B,,,BAO_0000190,BAO_0000219,cell-based format,O=C(Nc1ccc(Oc2ccccc2)cc1)Oc1ccccc1F,,,CHEMBL1159055,Bioorg Med Chem Lett,2010.0,"{'bei': '18.21', 'le': '0.33', 'lle': '0.66', 'sei': '12.38'}",CHEMBL599179,,CHEMBL599179,5.89,0,http://www.openphacts.org/units/Nanomolar,883194,=,1,1,=,,IC50,nM,,1300.0,CHEMBL2243,Homo sapiens,Anandamide amidohydrolase,9606,,,IC50,nM,UO_0000065,,1300.0
,,3110396,[],CHEMBL1068137,Inhibition of human FAAH expressed in human H4 cells,B,,,BAO_0000190,BAO_0000219,cell-based format,CCc1ccc(-c2ccc(NC(=O)Oc3ccccc3F)cc2)cc1,,,CHEMBL1159055,Bioorg Med Chem Lett,2010.0,"{'bei': '18.16', 'le': '0.33', 'lle': '0.42', 'sei': '15.89'}",CHEMBL599180,,CHEMBL599180,6.09,0,http://www.openphacts.org/units/Nanomolar,883195,=,1,1,=,,IC50,nM,,810.0,CHEMBL2243,Homo sapiens,Anandamide amidohydrolase,9606,,,IC50,nM,UO_0000065,,810.0
,,3110402,[],CHEMBL1068137,Inhibition of human FAAH expressed in human H4 cells,B,,,BAO_0000190,BAO_0000219,cell-based format,CCCCCCOc1ccc(NC(=O)Oc2ccccc2)cc1,,,CHEMBL1159055,Bioorg Med Chem Lett,2010.0,"{'bei': '23.96', 'le': '0.45', 'lle': '2.25', 'sei': '15.79'}",CHEMBL599181,,CHEMBL599181,7.51,0,http://www.openphacts.org/units/Nanomolar,883196,=,1,1,=,,IC50,nM,,31.0,CHEMBL2243,Homo sapiens,Anandamide amidohydrolase,9606,,,IC50,nM,UO_0000065,,31.0
,,3110403,[],CHEMBL1068137,Inhibition of human FAAH expressed in human H4 cells,B,,,BAO_0000190,BAO_0000219,cell-based format,CCCCCCCOc1ccc(NC(=O)Oc2ccccc2)cc1,,,CHEMBL1159055,Bioorg Med Chem Lett,2010.0,"{'bei': '24.63', 'le': '0.46', 'lle': '2.42', 'sei': '16.96'}",CHEMBL599381,,CHEMBL599381,8.07,0,http://www.openphacts.org/units/Nanomolar,883197,=,1,1,=,,IC50,nM,,8.6,CHEMBL2243,Homo sapiens,Anandamide amidohydrolase,9606,,,IC50,nM,UO_0000065,,8.6
,,3110404,[],CHEMBL1068137,Inhibition of human FAAH expressed in human H4 cells,B,,,BAO_0000190,BAO_0000219,cell-based format,CCCCCCCCOc1ccc(NC(=O)Oc2ccccc2)cc1,,,CHEMBL1159055,Bioorg Med Chem Lett,2010.0,"{'bei': '24.21', 'le': '0.45', 'lle': '2.23', 'sei': '17.38'}",CHEMBL598572,,CHEMBL598572,8.27,0,http://www.openphacts.org/units/Nanomolar,883198,=,1,1,=,,IC50,nM,,5.4,CHEMBL2243,Homo sapiens,Anandamide amidohydrolase,9606,,,IC50,nM,UO_0000065,,5.4
,,3110405,[],CHEMBL1068137,Inhibition of human FAAH expressed in human H4 cells,B,,,BAO_0000190,BAO_0000219,cell-based format,CCCCCCCCCCOc1ccc(NC(=O)Oc2ccccc2)cc1,,,CHEMBL1159055,Bioorg Med Chem Lett,2010.0,"{'bei': '23.96', 'le': '0.45', 'lle': '2.03', 'sei': '18.62'}",CHEMBL592771,,CHEMBL592771,8.85,0,http://www.openphacts.org/units/Nanomolar,883278,=,1,1,=,,IC50,nM,,1.4,CHEMBL2243,Homo sapiens,Anandamide amidohydrolase,9606,,,IC50,nM,UO_0000065,,1.4
,,3110406,[],CHEMBL1068137,Inhibition of human FAAH expressed in human H4 cells,B,,,BAO_0000190,BAO_0000219,cell-based format,CCCCCCCCCCCOc1ccc(NC(=O)Oc2ccccc2)cc1,,,CHEMBL1159055,Bioorg Med Chem Lett,2010.0,"{'bei': '23.47', 'le': '0.44', 'lle': '1.79', 'sei': '18.92'}",CHEMBL597923,,CHEMBL597923,9.00,0,http://www.openphacts.org/units/Nanomolar,883463,=,1,1,=,,IC50,nM,,1.0,CHEMBL2243,Homo sapiens,Anandamide amidohydrolase,9606,,,IC50,nM,UO_0000065,,1.0
,,3110407,[],CHEMBL1068137,Inhibition of human FAAH expressed in human H4 cells,B,,,BAO_0000190,BAO_0000219,cell-based format,CCCCCCCCCCCCOc1ccc(NC(=O)Oc2ccccc2)cc1,,,CHEMBL1159055,Bioorg Med Chem Lett,2010.0,"{'bei': '22.00', 'le': '0.41', 'lle': '1.14', 'sei': '18.39'}",CHEMBL592772,,CHEMBL592772,8.74,0,http://www.openphacts.org/units/Nanomolar,883279,=,1,1,=,,IC50,nM,,1.8,CHEMBL2243,Homo sapiens,Anandamide amidohydrolase,9606,,,IC50,nM,UO_0000065,,1.8
,,3110408,[],CHEMBL1068137,Inhibition of human FAAH expressed in human H4 cells,B,,,BAO_0000190,BAO_0000219,cell-based format,CCCCCCOc1ccc(NC(=O)Oc2ccccc2F)cc1,,,CHEMBL1159055,Bioorg Med Chem Lett,2010.0,"{'bei': '18.55', 'le': '0.35', 'lle': '0.75', 'sei': '12.93'}",CHEMBL590243,,CHEMBL590243,6.15,0,http://www.openphacts.org/units/Nanomolar,883280,=,1,1,=,,IC50,nM,,710.0,CHEMBL2243,Homo sapiens,Anandamide amidohydrolase,9606,,,IC50,nM,UO_0000065,,710.0
,,3110409,[],CHEMBL1068137,Inhibition of human FAAH expressed in human H4 cells,B,,,BAO_0000190,BAO_0000219,cell-based format,CCCCCCCCCCOc1ccc(NC(=O)Oc2ccccc2F)cc1,,,CHEMBL1159055,Bioorg Med Chem Lett,2010.0,"{'bei': '20.74', 'le': '0.39', 'lle': '1.08', 'sei': '16.90'}",CHEMBL591825,,CHEMBL591825,8.04,0,http://www.openphacts.org/units/Nanomolar,883281,=,1,1,=,,IC50,nM,,9.2,CHEMBL2243,Homo sapiens,Anandamide amidohydrolase,9606,,,IC50,nM,UO_0000065,,9.2
,,3110410,[],CHEMBL1068137,Inhibition of human FAAH expressed in human H4 cells,B,,,BAO_0000190,BAO_0000219,cell-based format,CCCCOc1ccc(NC(=O)Oc2ccc(F)cc2)cc1,,,CHEMBL1159055,Bioorg Med Chem Lett,2010.0,"{'bei': '22.82', 'le': '0.43', 'lle': '2.30', 'sei': '14.55'}",CHEMBL591826,,CHEMBL591826,6.92,0,http://www.openphacts.org/units/Nanomolar,883282,=,1,1,=,,IC50,nM,,120.0,CHEMBL2243,Homo sapiens,Anandamide amidohydrolase,9606,,,IC50,nM,UO_0000065,,120.0
,,3218597,[],CHEMBL1099471,Inhibition of human FAAH,B,,,BAO_0000190,BAO_0000357,single protein format,COC(=O)Nc1cccc(OC(=O)Nc2cccc(C)c2)c1,,,CHEMBL1154381,Bioorg Med Chem Lett,2009.0,"{'bei': '21.39', 'le': '0.40', 'lle': '2.64', 'sei': '8.38'}",CHEMBL1079421,PHENMEDIPHAM,CHEMBL1079421,6.42,0,http://www.openphacts.org/units/Nanomolar,890931,=,1,1,=,,IC50,nM,,377.0,CHEMBL2243,Homo sapiens,Anandamide amidohydrolase,9606,,,IC50,nM,UO_0000065,,377.0
,,3218598,[],CHEMBL1099471,Inhibition of human FAAH,B,,,BAO_0000190,BAO_0000357,single protein format,CCNC(=O)N1CCN(CCCC(c2ccc(F)cc2)c2ccc(F)cc2)CC1,,,CHEMBL1154381,Bioorg Med Chem Lett,2009.0,"{'bei': '14.63', 'le': '0.28', 'lle': '1.65', 'sei': '16.51'}",CHEMBL1079935,AMPEROZIDE,CHEMBL1079935,5.87,0,http://www.openphacts.org/units/Nanomolar,890932,=,1,1,=,,IC50,nM,,1340.0,CHEMBL2243,Homo sapiens,Anandamide amidohydrolase,9606,,,IC50,uM,UO_0000065,,1.34
,,3218600,[],CHEMBL1099474,Inhibition of human FAAH-mediated hydrolysis of [3H]AEA,B,,,BAO_0000190,BAO_0000357,single protein format,CCNC(=O)N1CCN(CCCC(c2ccc(F)cc2)c2ccc(F)cc2)CC1,,,CHEMBL1154381,Bioorg Med Chem Lett,2009.0,"{'bei': '15.80', 'le': '0.30', 'lle': '2.12', 'sei': '17.82'}",CHEMBL1079935,AMPEROZIDE,CHEMBL1079935,6.34,0,http://www.openphacts.org/units/Nanomolar,890932,=,1,1,=,,IC50,nM,,455.0,CHEMBL2243,Homo sapiens,Anandamide amidohydrolase,9606,,,IC50,nM,UO_0000065,,455.0
,,3218601,[],CHEMBL1099474,Inhibition of human FAAH-mediated hydrolysis of [3H]AEA,B,,,BAO_0000190,BAO_0000357,single protein format,COC(=O)Nc1cccc(OC(=O)Nc2cccc(C)c2)c1,,,CHEMBL1154381,Bioorg Med Chem Lett,2009.0,"{'bei': '22.70', 'le': '0.42', 'lle': '3.04', 'sei': '8.89'}",CHEMBL1079421,PHENMEDIPHAM,CHEMBL1079421,6.82,0,http://www.openphacts.org/units/Nanomolar,890931,=,1,1,=,,IC50,nM,,152.0,CHEMBL2243,Homo sapiens,Anandamide amidohydrolase,9606,,,IC50,nM,UO_0000065,,152.0
,,3396168,[],CHEMBL1218601,Inhibition of FAAH,B,,,BAO_0000190,BAO_0000357,single protein format,O=C(Oc1ccc([N+](=O)[O-])cc1)N1CCC(C(O)(c2ccc3c(c2)OCO3)c2ccc3c(c2)OCO3)CC1,,,CHEMBL1212707,Nat Chem Biol,2009.0,"{'bei': '10.37', 'le': '0.19', 'lle': '1.20', 'sei': '4.16'}",CHEMBL576786,,CHEMBL576786,5.40,1,http://www.openphacts.org/units/Nanomolar,930738,=,1,1,=,,IC50,nM,,4000.0,CHEMBL2243,Homo sapiens,Anandamide amidohydrolase,9606,,,IC50,uM,UO_0000065,,4.0
,,3420756,[],CHEMBL1227519,Inhibition of recombinant FAAH expressed in Cos7 cells after 30 mins by using anandamide as a substrate by LC-MS method,B,,,BAO_0000190,BAO_0000219,cell-based format,O=C(Oc1ccc([N+](=O)[O-])cc1)N1CCC(C(O)(c2ccc3c(c2)OCO3)c2ccc3c(c2)OCO3)CC1,Potential transcription error,"Values appear to be an order of magnitude different from previously reported, so units may be incorrect",CHEMBL1221219,Nat Chem Biol,2009.0,,CHEMBL576786,,CHEMBL576786,8.40,1,http://www.openphacts.org/units/Nanomolar,935035,=,1,1,=,,IC50,nM,,4.0,CHEMBL2243,Homo sapiens,Anandamide amidohydrolase,9606,,,IC50,nM,UO_0000065,,4.0
,,3458191,[],CHEMBL1246150,Inhibition of human recombinant FAAH,B,,,BAO_0000190,BAO_0000357,single protein format,CC(C)Cc1ccc(C(C)C(=O)[O-])cc1.[Na+],Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL1240427,Eur J Med Chem,2010.0,,CHEMBL1241153,IBUPROFEN SODIUM,CHEMBL521,,0,http://www.openphacts.org/units/Nanomolar,951789,=,1,1,=,,IC50,nM,,380189.4,CHEMBL2243,Homo sapiens,Anandamide amidohydrolase,9606,,,pI50,,UO_0000065,,3.42
,,3458192,[],CHEMBL1246150,Inhibition of human recombinant FAAH,B,,,BAO_0000190,BAO_0000357,single protein format,CC(C)Cc1ccc(C(C)C(=O)n2nnc3ccccc32)cc1,,,CHEMBL1240427,Eur J Med Chem,2010.0,"{'bei': '14.83', 'le': '0.27', 'lle': '0.49', 'sei': '9.54'}",CHEMBL1242893,,CHEMBL1242893,4.56,0,http://www.openphacts.org/units/Nanomolar,954291,=,1,1,=,,IC50,nM,,27542.29,CHEMBL2243,Homo sapiens,Anandamide amidohydrolase,9606,,,pI50,,UO_0000065,,4.56
,,3458193,[],CHEMBL1246150,Inhibition of human recombinant FAAH,B,,,BAO_0000190,BAO_0000357,single protein format,CON(C)C(=O)C(C)c1ccc(CC(C)C)cc1,,,CHEMBL1240427,Eur J Med Chem,2010.0,"{'bei': '16.80', 'le': '0.32', 'lle': '1.18', 'sei': '14.18'}",CHEMBL1241154,,CHEMBL1241154,4.19,0,http://www.openphacts.org/units/Nanomolar,951791,=,1,1,=,,IC50,nM,,64565.42,CHEMBL2243,Homo sapiens,Anandamide amidohydrolase,9606,,,pI50,,UO_0000065,,4.19
,,3458194,[],CHEMBL1246150,Inhibition of human recombinant FAAH,B,,,BAO_0000190,BAO_0000357,single protein format,CC(C)Cc1ccc(C(C)C(=O)C2SCCCS2)cc1,,,CHEMBL1240427,Eur J Med Chem,2010.0,"{'bei': '18.99', 'le': '0.40', 'lle': '1.11', 'sei': '34.33'}",CHEMBL1241251,,CHEMBL1241251,5.86,0,http://www.openphacts.org/units/Nanomolar,951911,=,1,1,=,,IC50,nM,,1380.38,CHEMBL2243,Homo sapiens,Anandamide amidohydrolase,9606,,,pI50,,UO_0000065,,5.86
,,3458195,[],CHEMBL1246150,Inhibition of human recombinant FAAH,B,,,BAO_0000190,BAO_0000357,single protein format,CC(C)Cc1ccc(C(C)C(=O)C[N+](=O)[O-])cc1,,,CHEMBL1240427,Eur J Med Chem,2010.0,"{'bei': '17.85', 'le': '0.34', 'lle': '1.62', 'sei': '7.39'}",CHEMBL1241254,,CHEMBL1241254,4.45,0,http://www.openphacts.org/units/Nanomolar,951914,=,1,1,=,,IC50,nM,,35481.34,CHEMBL2243,Homo sapiens,Anandamide amidohydrolase,9606,,,pI50,,UO_0000065,,4.45
,,3458196,[],CHEMBL1246150,Inhibition of human recombinant FAAH,B,,,BAO_0000190,BAO_0000357,single protein format,CC(C)Cc1ccc(C(C)C(=O)/C=N/O)cc1,,,CHEMBL1240427,Eur J Med Chem,2010.0,"{'bei': '18.22', 'le': '0.34', 'lle': '1.23', 'sei': '8.56'}",CHEMBL1241280,,CHEMBL1241280,4.25,0,http://www.openphacts.org/units/Nanomolar,951956,=,1,1,=,,IC50,nM,,56234.13,CHEMBL2243,Homo sapiens,Anandamide amidohydrolase,9606,,,pI50,,UO_0000065,,4.25
,,3458197,[],CHEMBL1246150,Inhibition of human recombinant FAAH,B,,,BAO_0000190,BAO_0000357,single protein format,CC(C)Cc1ccc(C(C)C(=O)CCl)cc1,,,CHEMBL1240427,Eur J Med Chem,2010.0,"{'bei': '22.83', 'le': '0.47', 'lle': '1.65', 'sei': '31.93'}",CHEMBL1241281,,CHEMBL1241281,5.45,0,http://www.openphacts.org/units/Nanomolar,951957,=,1,1,=,,IC50,nM,,3548.13,CHEMBL2243,Homo sapiens,Anandamide amidohydrolase,9606,,,pI50,,UO_0000065,,5.45
,,3458205,[],CHEMBL1246150,Inhibition of human recombinant FAAH,B,,,BAO_0000190,BAO_0000357,single protein format,CC(C(=O)O)c1ccccc1,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL1240427,Eur J Med Chem,2010.0,,CHEMBL370925,,CHEMBL370925,,0,http://www.openphacts.org/units/Nanomolar,951790,=,1,1,=,,IC50,nM,,1230268.77,CHEMBL2243,Homo sapiens,Anandamide amidohydrolase,9606,,,pI50,,UO_0000065,,2.91
,,3458206,[],CHEMBL1246150,Inhibition of human recombinant FAAH,B,,,BAO_0000190,BAO_0000357,single protein format,CC(C(=O)C1SCCCS1)c1ccccc1,,,CHEMBL1240427,Eur J Med Chem,2010.0,"{'bei': '15.85', 'le': '0.34', 'lle': '0.44', 'sei': '23.43'}",CHEMBL1241252,,CHEMBL1241252,4.00,0,http://www.openphacts.org/units/Nanomolar,951912,=,1,1,=,,IC50,nM,,100000.0,CHEMBL2243,Homo sapiens,Anandamide amidohydrolase,9606,,,pI50,,UO_0000065,,4.0
,,3458207,[],CHEMBL1246150,Inhibition of human recombinant FAAH,B,,,BAO_0000190,BAO_0000357,single protein format,O=C(Cc1ccccc1)C1SCCCS1,,,CHEMBL1240427,Eur J Med Chem,2010.0,"{'bei': '18.16', 'le': '0.39', 'lle': '1.34', 'sei': '25.37'}",CHEMBL1241253,,CHEMBL1241253,4.33,0,http://www.openphacts.org/units/Nanomolar,951913,=,1,1,=,,IC50,nM,,46773.51,CHEMBL2243,Homo sapiens,Anandamide amidohydrolase,9606,,,pI50,,UO_0000065,,4.33
,,3458208,[],CHEMBL1246150,Inhibition of human recombinant FAAH,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1cccc(NC(=O)C(C)c2ccc(CC(C)C)cc2)n1,,,CHEMBL1240427,Eur J Med Chem,2010.0,"{'bei': '17.14', 'le': '0.32', 'lle': '0.75', 'sei': '12.10'}",CHEMBL1242894,,CHEMBL1242894,5.08,0,http://www.openphacts.org/units/Nanomolar,954292,=,1,1,=,,IC50,nM,,8317.64,CHEMBL2243,Homo sapiens,Anandamide amidohydrolase,9606,,,pI50,,UO_0000065,,5.08
,,5153622,[],CHEMBL1656751,Inhibition of His-tagged human FAAH N-terminal transmembrane-deleted truncated form expressed in Escherichia coli preincubated for 60 mins before oleamide substrate addition,B,,,BAO_0000190,BAO_0000019,assay format,O=C(Nc1cccnn1)N1CCC(=Cc2cccc(Oc3ccc(C(F)(F)F)cn3)c2)CC1,,,CHEMBL1649098,ACS Med Chem Lett,2011.0,"{'bei': '17.88', 'le': '0.34', 'lle': '2.75', 'sei': '10.15'}",CHEMBL1651534,PF-04457845,CHEMBL1651534,8.14,0,http://www.openphacts.org/units/Nanomolar,1324910,=,1,1,=,,IC50,nM,,7.2,CHEMBL2243,Homo sapiens,Anandamide amidohydrolase,9606,,,IC50,nM,UO_0000065,,7.2
,,6162614,[],CHEMBL1763766,Inhibition of human FAAH assessed as hydrolysis of anandamido-amino-methyl-cumarin,B,,,BAO_0000190,BAO_0000357,single protein format,O=C(Nc1ccccc1F)N1CCN(c2nc(-c3ccccc3)ns2)CC1,,,CHEMBL1759906,Bioorg Med Chem Lett,2011.0,"{'bei': '23.47', 'le': '0.46', 'lle': '5.30', 'sei': '14.67'}",CHEMBL472535,,CHEMBL472535,9.00,0,http://www.openphacts.org/units/Nanomolar,1413461,=,1,1,=,,IC50,nM,,1.0,CHEMBL2243,Homo sapiens,Anandamide amidohydrolase,9606,,,IC50,uM,UO_0000065,,0.001
,,6162615,[],CHEMBL1763766,Inhibition of human FAAH assessed as hydrolysis of anandamido-amino-methyl-cumarin,B,,,BAO_0000190,BAO_0000357,single protein format,CCn1c(=O)n([C@H]2CCCN(c3nccc(-c4ccc(Cl)s4)n3)C2)c2ncccc21,,,CHEMBL1759906,Bioorg Med Chem Lett,2011.0,"{'bei': '20.41', 'le': '0.41', 'lle': '4.77', 'sei': '13.07'}",CHEMBL1761301,,CHEMBL1761301,9.00,0,http://www.openphacts.org/units/Nanomolar,1413486,=,1,1,=,,IC50,nM,,1.0,CHEMBL2243,Homo sapiens,Anandamide amidohydrolase,9606,,,IC50,uM,UO_0000065,,0.001
,,6162616,[],CHEMBL1763766,Inhibition of human FAAH assessed as hydrolysis of anandamido-amino-methyl-cumarin,B,,,BAO_0000190,BAO_0000357,single protein format,O=c1n(CC(F)(F)F)c2cccnc2n1[C@H]1CCCN(c2nccc(-c3ccc(Cl)s3)n2)C1,,,CHEMBL1759906,Bioorg Med Chem Lett,2011.0,"{'bei': '17.58', 'le': '0.36', 'lle': '3.93', 'sei': '12.64'}",CHEMBL1761302,,CHEMBL1761302,8.70,0,http://www.openphacts.org/units/Nanomolar,1413487,=,1,1,=,,IC50,nM,,2.0,CHEMBL2243,Homo sapiens,Anandamide amidohydrolase,9606,,,IC50,uM,UO_0000065,,0.002
,,6162617,[],CHEMBL1763766,Inhibition of human FAAH assessed as hydrolysis of anandamido-amino-methyl-cumarin,B,,,BAO_0000190,BAO_0000357,single protein format,CCn1c(=O)n([C@H]2CCCN(c3nccc(-c4cc5ccccc5s4)n3)C2)c2ncccc21,,,CHEMBL1759906,Bioorg Med Chem Lett,2011.0,"{'bei': '19.05', 'le': '0.36', 'lle': '3.97', 'sei': '12.64'}",CHEMBL1761303,,CHEMBL1761303,8.70,0,http://www.openphacts.org/units/Nanomolar,1413488,=,1,1,=,,IC50,nM,,2.0,CHEMBL2243,Homo sapiens,Anandamide amidohydrolase,9606,,,IC50,uM,UO_0000065,,0.002
,,6162618,[],CHEMBL1763766,Inhibition of human FAAH assessed as hydrolysis of anandamido-amino-methyl-cumarin,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1c(C2CCCN(c3nccc(-c4cc5ccccc5s4)n3)C2)c2cccnc2n1CC#N,,,CHEMBL1759906,Bioorg Med Chem Lett,2011.0,"{'bei': '18.72', 'le': '0.35', 'lle': '2.78', 'sei': '12.32'}",CHEMBL1761455,,CHEMBL1761455,8.70,0,http://www.openphacts.org/units/Nanomolar,1413651,=,1,1,=,,IC50,nM,,2.0,CHEMBL2243,Homo sapiens,Anandamide amidohydrolase,9606,,,IC50,uM,UO_0000065,,0.002
,,6162619,[],CHEMBL1763766,Inhibition of human FAAH assessed as hydrolysis of anandamido-amino-methyl-cumarin,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1c([C@@H]2CCCN(c3nccc(-c4cc5ccccc5s4)n3)C2)c2cccnc2n1CCO,,,CHEMBL1759906,Bioorg Med Chem Lett,2011.0,"{'bei': '18.52', 'le': '0.35', 'lle': '3.31', 'sei': '12.97'}",CHEMBL1761457,,CHEMBL1761457,8.70,0,http://www.openphacts.org/units/Nanomolar,1413653,=,1,1,=,,IC50,nM,,2.0,CHEMBL2243,Homo sapiens,Anandamide amidohydrolase,9606,,,IC50,uM,UO_0000065,,0.002
,,6162622,[],CHEMBL1763766,Inhibition of human FAAH assessed as hydrolysis of anandamido-amino-methyl-cumarin,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1c(C2CCCN(c3nccc(-c4cc5ccccc5s4)n3)C2)c2cccnc2n1CCO,,,CHEMBL1759906,Bioorg Med Chem Lett,2011.0,"{'bei': '18.15', 'le': '0.34', 'lle': '3.13', 'sei': '12.71'}",CHEMBL1761456,,CHEMBL1761456,8.52,0,http://www.openphacts.org/units/Nanomolar,1413652,=,1,1,=,,IC50,nM,,3.0,CHEMBL2243,Homo sapiens,Anandamide amidohydrolase,9606,,,IC50,uM,UO_0000065,,0.003
,,6162624,[],CHEMBL1763766,Inhibition of human FAAH assessed as hydrolysis of anandamido-amino-methyl-cumarin,B,,,BAO_0000190,BAO_0000357,single protein format,NC(=O)c1cccc(-c2cccc(OC(=O)NC3CCCCC3)c2)c1,,,CHEMBL1759906,Bioorg Med Chem Lett,2011.0,"{'bei': '24.82', 'le': '0.46', 'lle': '4.53', 'sei': '10.31'}",CHEMBL184238,URB-597,CHEMBL184238,8.40,1,http://www.openphacts.org/units/Nanomolar,1413459,=,1,1,=,,IC50,nM,,4.0,CHEMBL2243,Homo sapiens,Anandamide amidohydrolase,9606,,,IC50,uM,UO_0000065,,0.004
,,6162625,[],CHEMBL1763766,Inhibition of human FAAH assessed as hydrolysis of anandamido-amino-methyl-cumarin,B,,,BAO_0000190,BAO_0000357,single protein format,O=C(Nc1ccccc1F)N1CCC2(CC1)OCc1cc(Br)ccc1O2,,,CHEMBL1759906,Bioorg Med Chem Lett,2011.0,"{'bei': '19.70', 'le': '0.44', 'lle': '3.78', 'sei': '16.34'}",CHEMBL1761279,,CHEMBL1761279,8.30,0,http://www.openphacts.org/units/Nanomolar,1413464,=,1,1,=,,IC50,nM,,5.0,CHEMBL2243,Homo sapiens,Anandamide amidohydrolase,9606,,,IC50,uM,UO_0000065,,0.005
,,6162626,[],CHEMBL1763766,Inhibition of human FAAH assessed as hydrolysis of anandamido-amino-methyl-cumarin,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1[nH]c2ncccc2c1C1CCCN(c2nccc(-c3cc4ccccc4s3)n2)C1,,,CHEMBL1759906,Bioorg Med Chem Lett,2011.0,"{'bei': '19.51', 'le': '0.37', 'lle': '2.37', 'sei': '14.39'}",CHEMBL1761307,,CHEMBL1761307,8.30,0,http://www.openphacts.org/units/Nanomolar,1413492,=,1,1,=,,IC50,nM,,5.0,CHEMBL2243,Homo sapiens,Anandamide amidohydrolase,9606,,,IC50,uM,UO_0000065,,0.005
,,6162627,[],CHEMBL1763766,Inhibition of human FAAH assessed as hydrolysis of anandamido-amino-methyl-cumarin,B,,,BAO_0000190,BAO_0000357,single protein format,CCn1c(=O)n([C@H]2CCCN(c3nccc(-c4cc5ccccc5o4)n3)C2)c2ncccc21,,,CHEMBL1759906,Bioorg Med Chem Lett,2011.0,"{'bei': '18.66', 'le': '0.34', 'lle': '3.96', 'sei': '10.03'}",CHEMBL1761285,,CHEMBL1761285,8.22,0,http://www.openphacts.org/units/Nanomolar,1413470,=,1,1,=,,IC50,nM,,6.0,CHEMBL2243,Homo sapiens,Anandamide amidohydrolase,9606,,,IC50,uM,UO_0000065,,0.006
,,6162629,[],CHEMBL1763766,Inhibition of human FAAH assessed as hydrolysis of anandamido-amino-methyl-cumarin,B,,,BAO_0000190,BAO_0000357,single protein format,CCn1c(=O)n([C@@H]2CCCN(c3nccc(-c4cc5ccccc5o4)n3)C2)c2ncccc21,,,CHEMBL1759906,Bioorg Med Chem Lett,2011.0,"{'bei': '18.26', 'le': '0.33', 'lle': '3.79', 'sei': '9.81'}",CHEMBL1761284,,CHEMBL1761284,8.05,0,http://www.openphacts.org/units/Nanomolar,1413469,=,1,1,=,,IC50,nM,,9.0,CHEMBL2243,Homo sapiens,Anandamide amidohydrolase,9606,,,IC50,uM,UO_0000065,,0.009
,,6162630,[],CHEMBL1763766,Inhibition of human FAAH assessed as hydrolysis of anandamido-amino-methyl-cumarin,B,,,BAO_0000190,BAO_0000357,single protein format,Cn1cc(C2CCCN(c3nccc(-c4cc5ccccc5s4)n3)C2)c2cccnc21,,,CHEMBL1759906,Bioorg Med Chem Lett,2011.0,"{'bei': '18.91', 'le': '0.35', 'lle': '2.42', 'sei': '17.18'}",CHEMBL1761305,,CHEMBL1761305,8.05,0,http://www.openphacts.org/units/Nanomolar,1413490,=,1,1,=,,IC50,nM,,9.0,CHEMBL2243,Homo sapiens,Anandamide amidohydrolase,9606,,,IC50,uM,UO_0000065,,0.009
